565 Monticola solitarius (Blue Rock-Thrush),-1
566 Ardea cocoi (Cocoi Heron),-1
567 Ardea cinerea (Grey Heron),-1
568 Ardea herodias (Great Blue Heron),-1
569 Nycticorax nycticorax (Black-crowned Night-Heron),-1
570 Turdus rufopalliatus (Rufous-backed Robin),980
571 Ardeola ralloides (Squacco Heron),-1
572 Nyctanassa violacea (Yellow-crowned Night-Heron),-1
573 Aramides cajaneus (Gray-necked Wood-Rail),-1
574 Bubulcus ibis (Cattle Egret),-1
575 Butorides virescens (Green Heron),-1
576 Porphyrio martinicus (Purple Gallinule),-1
577 Botaurus lentiginosus (American Bittern),-1
578 Cochlearius cochlearius (Boat-billed Heron),-1
579 Anhinga novaehollandiae (Australasian Darter),-1
580 Anhinga rufa (African Darter),-1
581 Melozone fusca (Canyon Towhee),-1
582 Aquila chrysaetos (Golden Eagle),-1
583 Hylocichla mustelina (Wood Thrush),-1
584 Aphelocoma wollweberi (Mexican Jay),-1
585 Accipiter striatus (Sharp-shinned Hawk),-1
586 Accipiter nisus (Eurasian Sparrowhawk),-1
587 Accipiter gentilis (Northern Goshawk),-1
588 Egretta rufescens (Reddish Egret),-1
589 Bucephala clangula (Common Goldeneye),-1
590 Anous stolidus (Brown Noddy),-1
591 Actitis macularius (Spotted Sandpiper),-1
592 Ardea purpurea (Purple Heron),-1
593 Todiramphus chloris (Collared Kingfisher),-1
594 Grus americana (Whooping Crane),-1
595 Himantopus himantopus (Black-winged Stilt),-1
596 Glaucidium gnoma (Northern Pygmy-Owl),-1
597 Circus approximans (Swamp Harrier),-1
598 Circus aeruginosus (Western Marsh-Harrier),-1
599 Phalacrocorax sulcirostris (Little Black Cormorant),-1
600 Buteo albonotatus (Zone-tailed Hawk),-1
601 Butorides striata (Striated Heron),-1
602 Platalea ajaja (Roseate Spoonbill),-1
603 Buteo brachyurus (Short-tailed Hawk),-1
604 Ardea alba (Great Egret),-1
605 Buteo swainsoni (Swainson's Hawk),-1
606 Alectoris rufa (Red-legged Partridge),-1
607 Buteo lineatus (Red-shouldered Hawk),-1
608 Buteo jamaicensis (Red-tailed Hawk),-1
609 Charadrius nivosus (Snowy Plover),-1
610 Tringa incana (Wandering Tattler),-1
611 Tringa semipalmata (Willet),-1
612 Terathopius ecaudatus (Bateleur),-1
613 Gallinago delicata (Wilson's Snipe),-1
614 Buteogallus anthracinus (Common Black Hawk),-1
615 Chroicocephalus philadelphia (Bonaparte's Gull),-1
616 Circaetus gallicus (Short-toed Snake-Eagle),-1
617 Chroicocephalus novaehollandiae (Silver Gull),-1
618 Chroicocephalus ridibundus (Black-headed Gull),-1
619 Leucophaeus atricilla (Laughing Gull),-1
620 Leucophaeus pipixcan (Franklin's Gull),-1
621 Onychoprion fuscatus (Sooty Tern),-1
622 Sternula antillarum (Least Tern),-1
623 Hydroprogne caspia (Caspian Tern),-1
624 Thalasseus maximus (Royal Tern),-1
625 Thalasseus bergii (Great Crested Tern),-1
626 Elanus leucurus (White-tailed Kite),-1
627 Alopochen aegyptiaca (Egyptian Goose),-1
628 Streptopelia senegalensis (Laughing Dove),-1
629 Gerygone igata (Gray Gerygone),-1
630 Haliaeetus leucocephalus (Bald Eagle),-1
631 Cistothorus platensis (Sedge Wren),-1
632 Haliaeetus vocifer (African Fish-Eagle),-1
633 Bubo scandiacus (Snowy Owl),-1
634 Ciccaba virgata (Mottled Owl),-1
635 Bonasa umbellus (Ruffed Grouse),-1
636 Busarellus nigricollis (Black-collared Hawk),-1
637 Rostrhamus sociabilis (Snail Kite),-1
638 Milvus milvus (Red Kite),-1
639 Gyps fulvus (Eurasian Griffon),-1
640 Ficedula hypoleuca (European Pied Flycatcher),-1
641 Momotus coeruliceps (Blue-crowned Motmot),-1
642 Charadrius semipalmatus (Semipalmated Plover),-1
643 Haliastur indus (Brahminy Kite),-1
644 Gyps africanus (White-backed Vulture),-1
645 Ictinia mississippiensis (Mississippi Kite),-1
646 Dives dives (Melodious Blackbird),-1
647 Baeolophus atricristatus (Black-crested Titmouse),-1
648 Baeolophus bicolor (Tufted Titmouse),-1
649 Baeolophus inornatus (Oak Titmouse),-1
650 Melospiza melodia (Song Sparrow),-1
651 Spinus spinus (Eurasian Siskin),-1
652 Motacilla alba (White Wagtail),-1
653 Certhia americana (Brown Creeper),-1
654 Bucorvus leadbeateri (Southern Ground-Hornbill),-1
655 Anthus pratensis (Meadow Pipit),-1
656 Anthus rubescens (American Pipit),-1
657 Tachycineta albilinea (Mangrove Swallow),-1
658 Poecile carolinensis (Carolina Chickadee),-1
659 Poecile atricapillus (Black-capped Chickadee),0
660 Poecile gambeli (Mountain Chickadee),-1
661 Poecile rufescens (Chestnut-backed Chickadee),-1
662 Periparus ater (Coal Tit),-1
663 Chlorophanes spiza (Green Honeycreeper),-1
664 Estrilda astrild (Common Waxbill),-1
665 Cyanistes caeruleus (Eurasian Blue Tit),-1
666 Sphyrapicus varius (Yellow-bellied Sapsucker),-1
667 Petrochelidon pyrrhonota (Cliff Swallow),-1
668 Troglodytes pacificus (Pacific Wren),-1
669 Troglodytes hiemalis (Winter Wren),-1
670 Passer montanus (Eurasian Tree Sparrow),-1
671 Passer domesticus (House Sparrow),0
672 Aphelocoma californica (California Scrub-Jay),-1
673 Amazilia yucatanensis (Buff-bellied Hummingbird),-1
674 Amazilia tzacatl (Rufous-tailed Hummingbird),-1
675 Dicrurus adsimilis (Fork-tailed Drongo),-1
676 Amazilia violiceps (Violet-crowned Hummingbird),-1
677 Lonchura punctulata (Scaly-breasted Munia),-1
678 Tigrisoma mexicanum (Bare-throated Tiger-Heron),-1
679 Porphyrio melanotus melanotus (Pukeko),-1
680 Melanitta americana (Black Scoter),-1
681 Spizella pallida (Clay-colored Sparrow),-1
682 Amazilia rutila (Cinnamon Hummingbird),-1
683 Zenaida aurita (Zenaida Dove),-1
684 Prunella modularis (Dunnock),-1
685 Falco tinnunculus (Rock Kestrel),-1
686 Ixoreus naevius (Varied Thrush),-1
687 Archilochus colubris (Ruby-throated Hummingbird),-1
688 Lampornis clemenciae (Blue-throated Hummingbird),-1
689 Myiarchus tuberculifer (Dusky-capped Flycatcher),-1
690 Setophaga ruticilla (American Redstart),-1
691 Myiarchus tyrannulus (Brown-crested Flycatcher),-1
692 Zosterops lateralis (Silvereye),-1
693 Zonotrichia leucophrys (White-crowned Sparrow),0
694 Agelaius phoeniceus (Red-winged Blackbird),-1
695 Parus major (Great Tit),-1
696 Zonotrichia capensis (Rufous-collared Sparrow),-1
697 Oreothlypis peregrina (Tennessee Warbler),-1
698 Oreothlypis celata (Orange-crowned Warbler),-1
699 Oreothlypis ruficapilla (Nashville Warbler),-1
700 Geothlypis philadelphia (Mourning Warbler),-1
701 Geothlypis formosa (Kentucky Warbler),-1
702 Setophaga tigrina (Cape May Warbler),-1
703 Setophaga americana (Northern Parula),-1
704 Setophaga magnolia (Magnolia Warbler),-1
705 Setophaga castanea (Bay-breasted Warbler),-1
706 Setophaga fusca (Blackburnian Warbler),-1
707 Setophaga petechia (Yellow Warbler),-1
708 Setophaga striata (Blackpoll Warbler),-1
709 Setophaga palmarum (Palm Warbler),-1
710 Setophaga pinus (Pine Warbler),-1
711 Setophaga coronata (Yellow-rumped Warbler),-1
712 Setophaga dominica (Yellow-throated Warbler),-1
713 Campylopterus hemileucurus (Violet Sabrewing),-1
714 Vireo cassinii (Cassin's Vireo),-1
715 Setophaga nigrescens (Black-throated Gray Warbler),-1
716 Setophaga townsendi (Townsend's Warbler),-1
717 Setophaga occidentalis (Hermit Warbler),-1
718 Setophaga chrysoparia (Golden-cheeked Warbler),-1
719 Setophaga virens (Black-throated Green Warbler),-1
720 Cardellina canadensis (Canada Warbler),-1
721 Cardellina rubra (Red Warbler),-1
722 Aphelocoma coerulescens (Florida Scrub-Jay),-1
723 Melanerpes erythrocephalus (Red-headed Woodpecker),-1
724 Emberiza calandra (Corn Bunting),-1
725 Acanthis flammea (Common Redpoll),-1
726 Spinus pinus (Pine Siskin),0
727 Thraupis abbas (Yellow-winged Tanager),-1
728 Spinus psaltria (Lesser Goldfinch),-1
729 Spinus lawrencei (Lawrence's Goldfinch),-1
730 Spinus tristis (American Goldfinch),900
731 Threskiornis aethiopicus (African Sacred Ibis),-1
732 Gygis alba (White Tern),-1
733 Tachycineta bicolor (Tree Swallow),-1
734 Larus dominicanus dominicanus (Southern Black-backed Gull),-1
735 Lonchura oryzivora (Java Sparrow),-1
736 Haematopus palliatus (American Oystercatcher),-1
737 Chloris chloris (European Greenfinch),-1
738 Accipiter cooperii (Cooper's Hawk),-1
739 Vireo solitarius (Blue-headed Vireo),-1
740 Selasphorus platycercus (Broad-tailed Hummingbird),-1
741 Chroicocephalus scopulinus (Red-billed Gull),-1
742 Aechmophorus occidentalis (Western Grebe),-1
743 Hemiphaga novaeseelandiae (New Zealand Pigeon),-1
744 Xema sabini (Sabine's Gull),-1
745 Ramphastos sulfuratus (Keel-billed Toucan),-1
746 Dacelo novaeguineae (Laughing Kookaburra),-1
747 Fulica atra (Eurasian Coot),-1
748 Hirundo rustica erythrogaster (American Barn Swallow),-1
749 Calypte costae (Costa's Hummingbird),-1
750 Calypte anna (Anna's Hummingbird),-1
751 Colaptes auratus cafer (Red-shafted Flicker),-1
752 Sula nebouxii (Blue-footed Booby),-1
753 Copsychus saularis (Oriental Magpie-Robin),-1
754 Selasphorus sasin (Allen's Hummingbird),-1
755 Selasphorus rufus (Rufous Hummingbird),-1
756 Calothorax lucifer (Lucifer Hummingbird),-1
757 Pycnonotus barbatus (Common Bulbul),-1
758 Larus glaucescens \xd7 occidentalis (Olympic Gull),-1
759 Aphelocoma woodhouseii (Woodhouse's Scrub-Jay),-1
760 Florisuga mellivora (White-necked Jacobin),-1
761 Haematopus finschi (South Island Oystercatcher),-1
762 Falcipennis canadensis (Spruce Grouse),-1
763 Archilochus alexandri (Black-chinned Hummingbird),-1
764 Circus cyaneus (Northern Harrier),-1
765 Ardea alba modesta (Eastern Great Egret),-1
766 Myiarchus crinitus (Great Crested Flycatcher),-1
767 Buteo regalis (Ferruginous Hawk),-1
768 Aeronautes saxatalis (White-throated Swift),-1
769 Chaetura vauxi (Vaux's Swift),-1
770 Chaetura pelagica (Chimney Swift),-1
771 Setophaga pensylvanica (Chestnut-sided Warbler),-1
772 Lanius ludovicianus (Loggerhead Shrike),-1
773 Anhinga anhinga (Anhinga),-1
774 Acridotheres tristis (Common Myna),-1
775 Sitta pygmaea (Pygmy Nuthatch),-1
776 Actophilornis africanus (African Jacana),-1
777 Sitta canadensis (Red-breasted Nuthatch),-1
778 Sitta europaea (Eurasian Nuthatch),-1
779 Sitta pusilla (Brown-headed Nuthatch),-1
780 Apus apus (Common Swift),-1
781 Sturnus vulgaris (European Starling),-1
782 Seiurus aurocapilla (Ovenbird),-1
783 Motacilla flava (Western Yellow Wagtail),-1
784 Vireo griseus (White-eyed Vireo),-1
785 Toxostoma longirostre (Long-billed Thrasher),-1
786 Calidris alba (Sanderling),-1
787 Toxostoma redivivum (California Thrasher),-1
788 Gallinula galeata (Common Gallinule),-1
789 Calidris himantopus (Stilt Sandpiper),-1
790 Eugenes fulgens (Magnificent Hummingbird),-1
791 Icterus wagleri (Black-vented Oriole),-1
792 Icterus parisorum (Scott's Oriole),-1
793 Buteo platypterus (Broad-winged Hawk),-1
794 Gallinago gallinago (Common Snipe),-1
795 Icterus spurius (Orchard Oriole),-1
796 Calidris minutilla (Least Sandpiper),-1
797 Dumetella carolinensis (Gray Catbird),-1
798 Porphyrio hochstetteri (South Island Takahe),-1
799 Calidris fuscicollis (White-rumped Sandpiper),-1
800 Phalaropus tricolor (Wilson's Phalarope),-1
801 Colaptes auratus auratus (Yellow-shafted Flicker),-1
802 Melanotis caerulescens (Blue Mockingbird),-1
803 Tiaris olivaceus (Yellow-faced Grassquit),-1
804 Oreoscoptes montanus (Sage Thrasher),-1
805 Limnodromus scolopaceus (Long-billed Dowitcher),-1
806 Tringa solitaria (Solitary Sandpiper),-1
807 Sitta carolinensis (White-breasted Nuthatch),-1
808 Tringa totanus (Common Redshank),-1
809 Dendrocygna autumnalis (Black-bellied Whistling-Duck),-1
810 Dendrocygna viduata (White-faced Whistling Duck),-1
811 Dendrocygna bicolor (Fulvous Whistling-Duck),-1
812 Icterus abeillei (Black-backed Oriole),-1
813 Vanellus chilensis (Southern Lapwing),-1
814 Cygnus buccinator (Trumpeter Swan),-1
815 Cygnus cygnus (Whooper Swan),-1
816 Cygnus columbianus (Tundra Swan),-1
817 Cygnus olor (Mute Swan),-1
818 Icterus galbula (Baltimore Oriole),0
819 Anas platyrhynchos (Mallard),-1
820 Anas acuta (Northern Pintail),-1
821 Anas crecca (Green-winged Teal),-1
822 Anas cyanoptera (Cinnamon Teal),-1
823 Anas fulvigula (Mottled Duck),-1
824 Anas discors (Blue-winged Teal),-1
825 Anas strepera (Gadwall),-1
826 Anas clypeata (Northern Shoveler),-1
827 Anas chlorotis (Brown Teal),-1
828 Rhipidura leucophrys (Willie Wagtail),-1
829 Anas americana (American Wigeon),-1
830 Bucephala albeola (Bufflehead),-1
831 Mergus serrator (Red-breasted Merganser),-1
832 Mergus merganser (Common Merganser),-1
833 Anser anser (Greylag Goose),-1
834 Anser albifrons (Greater White-fronted Goose),-1
835 Somateria mollissima (Common Eider),-1
836 Rallus obsoletus (Ridgway's Rail),-1
837 Platycercus elegans (Crimson Rosella),-1
838 Melanitta fusca (White-winged Scoter),-1
839 Milvus migrans (Black Kite),-1
840 Gelochelidon nilotica (Gull-billed Tern),-1
841 Ninox novaeseelandiae novaeseelandiae (Morepork),-1
842 Melanitta perspicillata (Surf Scoter),-1
843 Aythya collaris (Ring-necked Duck),-1
844 Aythya ferina (Common Pochard),-1
845 Aythya fuligula (Tufted Duck),-1
846 Numenius americanus (Long-billed Curlew),-1
847 Chen caerulescens (Snow Goose),990
848 Chamaea fasciata (Wrentit),-1
849 Branta canadensis (Canada Goose),990
850 Thalasseus elegans (Elegant Tern),-1
851 Branta sandvicensis (Hawaiian Goose),-1
852 Aythya americana (Redhead),-1
853 Aix sponsa (Wood Duck),990
854 Lophodytes cucullatus (Hooded Merganser),-1
855 Histrionicus histrionicus (Harlequin Duck),-1
856 Aratinga nenday (Nanday Parakeet),-1
857 Psittacara holochlorus (Green Parakeet),-1
858 Cairina moschata (Muscovy Duck),-1
859 Netta rufina (Red-crested Pochard),-1
860 Psittacara erythrogenys (Red-masked Parakeet),-1
861 Sayornis saya (Say's Phoebe),-1
862 Aythya valisineria (Canvasback),-1
863 Picoides albolarvatus (White-headed Woodpecker),-1
864 Vermivora cyanoptera (Blue-winged Warbler),-1
865 Corvus caurinus (Northwestern Crow),-1
866 Asio otus (Long-eared Owl),-1
867 Corvus brachyrhynchos (American Crow),0
868 Clangula hyemalis (Long-tailed Duck),-1
869 Chenonetta jubata (Australian Wood Duck),-1
870 Thalasseus sandvicensis (Sandwich Tern),-1
871 Eolophus roseicapilla (Galah),-1
872 Colaptes rubiginosus (Golden-olive Woodpecker),-1
873 Meleagris gallopavo silvestris (Eastern Wild Turkey),-1
874 Ptiliogonys cinereus (Gray Silky-flycatcher),-1
875 Elanoides forficatus (Swallow-tailed Kite),-1
876 Carduelis carduelis (European Goldfinch),0
877 Cassiculus melanicterus (Yellow-winged Cacique),-1
878 Dendragapus fuliginosus (Sooty Grouse),-1
879 Psaltriparus minimus (Bushtit),-1
880 Aegithalos caudatus (Long-tailed Tit),-1
881 Zosterops lateralis lateralis (Silvereye (ssp. lateralis)),-1
882 Haliaeetus leucogaster (White-bellied Sea-Eagle),-1
883 Uria aalge (Common Murre),-1
884 Tringa semipalmata inornatus (Western Willet),-1
885 Alauda arvensis (Eurasian Skylark),-1
886 Galerida cristata (Crested Lark),-1
887 Delichon urbicum (Common House-Martin),-1
888 Helmitheros vermivorum (Worm-eating Warbler),-1
889 Hylocharis leucotis (White-eared Hummingbird),-1
890 Mimus polyglottos (Northern Mockingbird),-1
891 Gymnorhina tibicen (Australian Magpie),-1
892 Alcedo atthis (Common Kingfisher),-1
893 Streptopelia chinensis (Spotted Dove),-1
894 Bombycilla cedrorum (Cedar Waxwing),0
895 Bombycilla garrulus (Bohemian Waxwing),-1
896 Tadorna tadorna (Common Shelduck),-1
897 Petroica australis australis (South Island Robin),-1
898 Amazona autumnalis (Red-lored Parrot),-1
899 Dendragapus obscurus (Dusky Grouse),-1
900 Catherpes mexicanus (Canyon Wren),-1
901 Tadorna ferruginea (Ruddy Shelduck),-1
902 Campylorhynchus brunneicapillus (Cactus Wren),-1
903 Campylorhynchus rufinucha (Rufous-naped Wren),-1
904 Rhipidura fuliginosa (New Zealand Fantail),-1
905 Polioptila melanura (Black-tailed Gnatcatcher),-1
906 Pelecanus occidentalis carolinensis (Eastern Brown Pelican),-1
907 Melozone aberti (Abert's Towhee),-1
908 Melozone crissalis (California Towhee),-1
909 Thryothorus ludovicianus (Carolina Wren),-1
910 Parabuteo unicinctus (Harris's Hawk),-1
911 Anas platyrhynchos domesticus (Domestic Duck),990
912 Troglodytes aedon (House Wren),-1
913 Buteo lineatus elegans (California Red-shouldered Hawk),-1
914 Thamnophilus doliatus (Barred Antshrike),-1
915 Thryomanes bewickii (Bewick's Wren),-1
916 Tadorna variegata (Paradise Shelduck),-1
917 Myioborus miniatus (Slate-throated Redstart),-1
918 Phalacrocorax varius varius (New Zealand Pied Shag),-1
919 Myioborus pictus (Painted Redstart),-1
920 Larus argentatus smithsonianus (American Herring Gull),-1
921 Parkesia motacilla (Louisiana Waterthrush),-1
922 Sula granti (Nazca Booby),-1
923 Ara macao (Scarlet Macaw),-1
924 Peucaea ruficauda (Stripe-headed Sparrow),0
925 Calidris subruficollis (Buff-breasted Sandpiper),-1
926 Phoenicopterus roseus (Greater Flamingo),-1
927 Morus bassanus (Northern Gannet),-1
928 Pelecanus occidentalis californicus (California Brown Pelican),-1
929 Glaucidium brasilianum (Ferruginous Pygmy-Owl),-1
930 Oxyura jamaicensis (Ruddy Duck),-1
931 Myiarchus cinerascens (Ash-throated Flycatcher),-1
932 Chloroceryle americana (Green Kingfisher),-1
933 Sturnella neglecta (Western Meadowlark),-1
934 Ramphastos ambiguus (Yellow-throated Toucan),-1
935 Paroaria coronata (Red-crested Cardinal),-1
936 Buteo buteo (Common Buzzard),-1
937 Myiodynastes luteiventris (Sulphur-bellied Flycatcher),-1
938 Contopus sordidulus (Western Wood-Pewee),-1
939 Corvus corone (Carrion Crow),-1
940 Cyanoramphus novaezelandiae (Red-crowned Parakeet),-1
941 Contopus virens (Eastern Wood-Pewee),-1
942 Contopus pertinax (Greater Pewee),-1
943 Contopus cooperi (Olive-sided Flycatcher),-1
944 Larus argentatus (Herring Gull),-1
945 Halcyon smyrnensis (White-throated Kingfisher),-1
946 Onychognathus morio (Red-winged Starling),-1
947 Cyanocompsa parellina (Blue Bunting),-1
948 Cistothorus palustris (Marsh Wren),-1
949 Tyto alba (Barn Owl),-1
950 Trogon caligatus (Gartered Trogon),-1
951 Corvus monedula (Eurasian Jackdaw),-1
952 Corvus ossifragus (Fish Crow),-1
953 Spheniscus demersus (African Penguin),-1
954 Corvus frugilegus (Rook),-1
955 Corvus splendens (House Crow),-1
956 Branta bernicla (Brant),-1
957 Larus hyperboreus (Glaucous Gull),-1
958 Columba livia domestica (Feral Pigeon),-1
959 Garrulus glandarius (Eurasian Jay),-1
960 Anser anser domesticus (Domestic Goose),-1
961 Mitrephanes phaeocercus (Tufted Flycatcher),-1
962 Ardenna creatopus (Pink-footed Shearwater),-1
963 Ardenna gravis (Great Shearwater),-1
964 background,-1
